Date,SPY,TLT,GLD,HYG,USD_TRY
2024-07-24,1057.57,79.57,123.55,228.27,8.2673
2024-07-25,1052.65,79.69,124.92,230.58,8.1359
2024-07-26,1050.65,78.51,124.47,230.59,8.1779
2024-07-29,1052.97,79.05,125.29,231.38,8.3656
2024-07-30,1050.73,79.07,126.08,232.58,8.3882
2024-07-31,1059.4,79.75,125.07,231.33,8.5465
2024-08-01,1056.85,78.78,126.75,232.78,8.6812
2024-08-02,1070.34,79.8,126.93,233.1,8.8078
2024-08-05,1070.61,79.85,127.92,230.8,8.8468
2024-08-06,1063.83,78.85,126.2,231.27,8.7396
2024-08-07,1049.26,79.43,124.85,231.61,8.6888
2024-08-08,1040.56,81.09,124.4,230.71,8.7942
2024-08-09,1037.98,81.32,125.02,228.91,8.9621
2024-08-12,1052.64,81.54,126.39,227.35,8.9659
2024-08-13,1037.98,80.32,126.86,226.08,9.1116
2024-08-14,1050.71,80.17,126.75,231.09,8.898
2024-08-15,1050.03,80.93,127.46,229.13,8.8702
2024-08-16,1040.59,81.15,127.23,228.6,8.9407
2024-08-19,1025.55,81.04,127.45,229.04,8.9963
2024-08-20,1032.37,80.5,127.96,230.74,8.9661
2024-08-21,1010.69,81.99,127.19,229.08,8.8806
2024-08-22,1005.82,81.57,127.7,226.18,8.8266
2024-08-23,1001.2,80.3,126.04,225.88,8.8337
2024-08-26,999.75,80.48,125.12,222.55,8.9521
2024-08-27,1006.76,80.25,125.92,219.83,8.9147
2024-08-28,1000.16,79.95,125.2,221.63,8.8319
2024-08-29,1001.93,79.36,125.79,221.9,8.8659
2024-08-30,988.58,78.71,126.09,224.57,9.0909
2024-09-02,989.62,77.88,125.89,222.55,9.0454
2024-09-03,996.86,78.64,127.69,221.89,8.9131
2024-09-04,993.29,77.9,128.28,222.7,8.9334
2024-09-05,997.85,77.23,127.63,224.74,8.9973
2024-09-06,999.43,77.38,127.06,225.24,8.9984
2024-09-09,995.93,77.9,127.23,224.85,9.0871
2024-09-10,995.64,78.16,125.53,222.94,9.1304
2024-09-11,993.83,77.94,126.89,223.83,9.1664
2024-09-12,972.22,77.45,126.84,221.01,9.3426
2024-09-13,956.21,77.51,124.87,222.14,9.5287
2024-09-16,961.3,77.15,123.77,222.56,9.6882
2024-09-17,939.17,76.98,125.41,223.27,9.7957
2024-09-18,951.97,77.66,125.7,223.43,9.8064
2024-09-19,937.24,77.61,128.25,226.61,9.8514
2024-09-20,937.94,78.23,128.3,228.92,9.891
2024-09-23,943.35,77.8,128.88,231.71,9.8623
2024-09-24,936.93,77.57,131.24,230.04,9.9341
2024-09-25,949.74,77.58,133.87,231.12,9.8793
2024-09-26,935.47,77.84,132.74,229.22,9.9813
2024-09-27,945.51,77.01,133.85,229.48,10.0072
2024-09-30,947.48,76.3,132.58,229.76,10.0374
2024-10-01,946.23,77.63,132.03,230.37,10.0352
2024-10-02,957.53,77.84,129.95,231.56,9.9087
2024-10-03,963.78,77.45,130.67,232.91,9.8983
2024-10-04,951.09,76.26,129.47,233.26,9.7512
2024-10-07,966.82,75.83,128.56,234.56,9.835
2024-10-08,978.28,76.57,130.87,233.0,9.8509
2024-10-09,979.82,77.55,131.97,234.23,9.929
2024-10-10,981.87,76.7,131.78,237.06,10.0609
2024-10-11,997.26,76.72,129.64,235.57,10.3024
2024-10-14,1016.59,77.19,130.03,237.25,10.1636
2024-10-15,1024.08,77.72,127.32,236.34,10.1927
2024-10-16,1011.07,77.86,126.28,237.7,10.2074
2024-10-17,1012.85,77.88,127.08,236.1,10.288
2024-10-18,1022.72,78.19,128.04,237.76,10.4772
2024-10-21,1013.49,77.79,128.23,236.97,10.4738
2024-10-22,1000.12,78.03,129.22,238.9,10.6963
2024-10-23,1000.59,78.58,129.46,239.37,10.8386
2024-10-24,1002.26,78.34,128.55,239.6,10.6025
2024-10-25,1006.96,79.32,128.6,240.62,10.4154
2024-10-28,1021.51,80.07,130.69,239.41,10.3739
2024-10-29,996.94,79.68,130.65,237.98,10.4102
2024-10-30,998.46,79.32,131.04,237.84,10.5116
2024-10-31,996.53,79.49,131.73,238.34,10.691
2024-11-01,997.11,79.8,130.07,238.14,10.8894
2024-11-04,999.4,80.16,128.87,237.96,11.0544
2024-11-05,1011.49,80.32,127.03,236.27,10.896
2024-11-06,1018.33,80.22,127.47,237.51,11.0088
2024-11-07,1018.2,81.95,127.06,237.82,11.0364
2024-11-08,1019.64,83.46,125.64,236.94,11.0516
2024-11-11,1021.26,83.87,124.19,237.35,11.1301
2024-11-12,1020.13,84.32,125.04,238.73,11.0569
2024-11-13,1035.95,84.87,126.02,238.93,11.1735
2024-11-14,1014.13,85.81,126.52,240.03,11.19
2024-11-15,998.54,86.16,126.56,241.98,11.0679
2024-11-18,1017.19,87.16,127.16,243.62,11.0817
2024-11-19,1024.24,85.67,127.18,243.71,11.012
2024-11-20,1032.0,85.14,127.61,239.25,11.0063
2024-11-21,1046.05,84.61,127.14,240.3,11.2278
2024-11-22,1022.79,83.36,125.95,237.45,11.3043
2024-11-25,1040.03,83.05,125.08,237.02,11.4964
2024-11-26,1026.77,82.59,125.38,236.63,11.5888
2024-11-27,1015.8,81.89,127.34,238.48,11.3459
2024-11-28,1028.21,81.07,126.33,239.19,11.6072
2024-11-29,1015.23,81.49,125.03,238.45,11.6336
2024-12-02,1021.76,80.82,125.87,238.17,11.6012
2024-12-03,1038.85,81.22,126.71,239.37,11.1924
2024-12-04,1031.63,80.57,125.85,236.75,11.2512
2024-12-05,1025.17,80.67,125.16,240.21,11.0098
2024-12-06,1033.42,79.63,124.44,238.66,11.186
2024-12-09,1044.4,78.31,124.8,236.95,11.0944
2024-12-10,1048.87,78.61,128.36,235.02,11.1341
2024-12-11,1030.64,78.56,127.48,238.89,11.1034
2024-12-12,1050.04,80.25,127.8,236.92,11.0392
2024-12-13,1057.9,80.73,127.18,237.02,11.0371
2024-12-16,1030.41,81.09,127.32,234.49,11.2838
2024-12-17,1020.36,81.33,127.77,236.29,11.1768
2024-12-18,1008.57,81.01,128.06,235.5,11.1401
2024-12-19,1000.11,81.52,126.84,234.8,11.3369
2024-12-20,1003.41,81.25,125.63,233.61,11.2128
2024-12-23,995.7,81.7,126.67,234.16,11.1436
2024-12-24,1010.03,81.29,126.94,235.44,11.043
2024-12-25,1023.22,82.27,127.12,237.07,10.9304
2024-12-26,1024.48,82.38,127.74,237.62,11.0375
2024-12-27,1012.72,82.26,126.8,235.79,11.1485
2024-12-30,1013.12,82.66,128.15,236.03,11.1477
2024-12-31,1018.21,82.34,127.12,233.46,11.1291
